"id","stars","date","text","useful","funny","cool","business_id","user_id"
"ZRrr3FdWKWDBcchhr7V1uw",2,"2015-11-28 00:00:00","If you are looking for some wings then this may be the place for you. I wasn't and neither were my toddler children. Their Kraft mac n cheese and my chicken mac n cheese were both sub par despite the recommendation of our server. We waited 15 minutes for the bill after we finished eating.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","72NpoTVIZR1LEvF_zUr6dA"
"_O_aj69H4zonL1-xvdBjxw",3,"2013-08-13 00:00:00","If you are a car or motorcycle nut you would probably up this a star just for the ambience.  There were many motorcycles perched above the tables, hanging from the ceiling.  A little boy in the next booth asked his dad 'if one of the motorcycles fell - would we get hurt?'  I think the answer was - yes, but hopefully no one would be under them.  Well that started me thinking and I, of course, had to check out how they were mounted.  Looked pretty darn secure to me so now it was time to relax and play some buzztime NTN trivia and have a couple drinks and some appies.  

Our waitress said they are known for their wings and so we tried several different sauces with the boneless chicken breast tenderloins - very healthy - well, except for a sodium overload.  We also ordered some shrimp tacos which had three pretty good size deep fried shrimp along the usual accompaniments.  Quite tasty.  

I would go back if I were in the neighborhood for some fake healthy chicken wings and trivia.",1,2,2,"PV9CdNFDOX4_zWm3Sy3W8g","Ree1FvzMPKhvTXlcHPpjdw"
"ADSE869nhOkzH-Azt5-xYw",4,"2012-11-07 00:00:00","Petty confident this is an IRA front. But who cares! Service is great, elbow room on the bar has regulars groves in it. Patio is cute outside in good weather and the first time you come you'll get the 20 questions. 2nd time you show, they are introducing you around. absolutely fantastic bar. Irish or not.",0,1,0,"qim0lD112TkDhm8ZyQlRnA","sCzqkME8Faru0oAsZRk4mw"
"BNg_RDac7Ga-Ofp6MN3eNA",4,"2011-03-17 00:00:00","Gotta say...I love this place as well.  I had been there once and had forgotten the name so didn't know how to find it again!  Just such a charming vibe.  Small, intimate, a little hard to find as it's tucked away on Gerrard east of Coxwell.  Downside, I don't think they serve any food.",0,0,0,"qim0lD112TkDhm8ZyQlRnA","le6TF3d4e4FVRBSuc8TOyw"
"dySgLMUwImikHCiaNCN6EA",4,"2010-04-05 00:00:00","\"Is everyone here Irish?\" I asked the barkeep this afternoon as she poured my pint of Welly Dark.  \"Umm... Everyone at the bar,\" she replied in an accent that pronounced bar \"baw-r\" like a real Irish person. 

As we sat outside on one of 2 picnic tables mid-Sunday more regulars trickled in.  And they were ALL IRISH.  Every single person except the Scottish me and the very German Kat F, was Irish.  And they all seemed to have walked there!  Seriously, there were over a dozen Irish patrons.  I didn't even know there were a dozen Irish people in Toronto.

The good:
- This place is amazing (very detailed good thing, right?)
- They have decent taps - Sapporo, Welly Dark and the regular stuff
- There is live music on Fridays and Celtic dancing on Mondays
- There are 2 dart boards but there isn't enough room to play darts
- The restrooms are individual rooms and SUPER clean
- 6$ even for a pint of Welly

The bad:
- There is a sketchy step on the way to the restroom
- No music was playing when we walked in and no one was talking - it was just a bunch of people drinking and staring at me
- I felt a little weird being... not Irish

Funny story:
I said \"wow, you have Sapporo on draught here?\" admittedly a bit incredulously, and the young man at the bar turned around and said \"Yah, we're cultured round here!\" in his charming Irish lilt.

Love this place.  Will be back soon.",9,9,7,"qim0lD112TkDhm8ZyQlRnA","AlXx0P-OhUylep0jNi773g"
"LLKZ_Ealn3xN85kNUSdFag",4,"2011-04-30 00:00:00","You have to take McCarthy's for what it is...The local \"authentic\" Irish pub in your neighborhood. If you've been to Ireland you've been in a pub like this, a place that serves enough Guinness on tap to keep it fresh, friendly service, and the best part of the experience is the conversation with the people there. Thumbs up for McCarthy's.",2,0,0,"qim0lD112TkDhm8ZyQlRnA","fwmHZ16thY0jFWTQ3vqEPg"
"w7tXL7VLNd5GDLgoHQv05g",4,"2011-01-24 00:00:00","Come by  more then once and you won't be a stranger.

Yes, it may be full of Irish, often fresh from the airport, but always friendly, I should now, live just down the street and it sometimes feels like it's become my living room, the one with an ever changing circle of friends.

It's even better in the summer, the patio faces the afternoon sun, need I say more??

It can be quite busy at times, but sunday later afternoon, early evenings are usually a good time for those that aren't in for a crowd.

Most Mondays there is usually a celtic music jam, a bit of a ceilidh, if you will.... and most fridays there is also music of a more pedestrian nature",1,0,1,"qim0lD112TkDhm8ZyQlRnA","s0LPEy_QDv1nYe3n6sQcaw"
"7L4Tr-UXLcQv2D39eBNV7w",4,"2014-12-08 00:00:00","Pizza is good. Drivers are nice enough. Prices are a bit high though. A simple review simply because there isn't much to say. Not overly impressive but not a disappointment. A decent and reliable place for consistently at least decent pizza and other items. They are also unique in the fact they also serve sandwiches and pasta as well as wings and desserts. I'd recommend. Yet another plus is they deliver, and late.       :-)",0,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","A-YVJh6sM2dieEVicQGk9g"
"9JZeLtUvuE-BQG1TBS5HYA",5,"2015-04-26 00:00:00","The staff is always on the ball and friendly.   The only time I've ever had a lengthy wait was on Super Bowl weekend and another high-traffic time. 
Always accurate, always friendly!",0,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","c3_L3_o8MP690e1ZoxVLyw"
"aenrNRit6TH70wlhh0497Q",1,"2017-05-08 00:00:00","It took them 45min to get the pizza delivered. When the pizza was delivered it was cold and soggy. I told the delivery guy how much I wanted to tip and he took a couple extra dollars for himself. I didn't count the change until it was too late \"my mistake\". I tried getting a replacement pizza but they said I had no order on file with them. I won't order from this location again, they are thiefs, slow delivery and their pizza is cold!",1,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","VACR4wLljIE9PERNlcZf4A"
"bmgr-__GlvaK1DsUDRs6qQ",1,"2014-01-17 00:00:00","I can deal with a long delivery time ( it's called being busy, it happens to everyone), I can NOT deal with being lied to TWICE!!!. Called after an hour to check status of delivery, \" Your pizza is on it's way\" (lie). 15 minutes later....same response \" it should be there any minute\" (lie). 10 minutes later....\"So sorry, should be leaving in 15 minutes\" Are you kidding me?  Never again will Domino's receive my patronage.",1,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","LaAMause4Wk7la0qD0FK6g"
"BO2syfih5HN_hVBy7yDCYg",3,"2011-05-26 00:00:00","I obviously can only give a Domino's a 3 star rating or else what would you think of me? but seriously Domino's is at least edible after decades of being part of the box it was delivered in. The cheese is stringy and tastes like real cheese, and the sauce actually tastes pretty good. Overall, I will at least consider Domino's for pizza when I want something quick and in a hurry.",1,3,0,"HRFJlSAP_EBU_MpPPmpUDQ","25W8CVIdQDIkyPb8ISCGpQ"
"gc5CTRsyGJDR1DLBcZewSw",5,"2015-10-11 00:00:00","Ordered online and it was very simple. The food was delivered very fast and it was good! Home on Sunday for football and beers!",0,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","cWZI2aWZOZO6PJmpY-uZTA"
"gC9Y7sImtlEbP0k9s0K0Tw",3,"2012-04-10 00:00:00","I'm a fan of the online ordering, the pizza could go a little in the flavor department.  Being able to track the pizza in all stages of being made was interesting.",2,2,1,"HRFJlSAP_EBU_MpPPmpUDQ","y34g-mvZ74Qad_B5FQbboQ"
"leDX7K_vPN_A-ur_69G0DQ",2,"2017-06-13 00:00:00","This was my last straw with this particular location! Time and time again I have gotten rude drivers who assume my change is their tip, drivers who have blatantly asked for a tip, and drivers who gave up looking for my apartment after my husband and I have ordered countless times hoping it was just a fluke. It's not. These drivers don't care. Tonight we had to wait 2 hours after a driver claimed the address didn't exist and went all the way back to the store. Now we wait while they prepare another order for us. We appreciate them making a new one, but we will not be ordering from this location again. I would rather pick up my pizza from a different location then have a terrible delivery experience.",0,0,0,"HRFJlSAP_EBU_MpPPmpUDQ","4Lyz4VPGc-Jsl_eYsBPt_Q"
"O1sTPScWDSs5tECHOzyuPA",2,"2013-04-18 00:00:00","Price is right, but food quality is blahhhhhh.  I succumbed to the TV advertising and went to try again.  I was disappointed.  I got a large 3 topping hand tossed pizza.  Crust was crappy, sauce was crappy, and toppings were OK but sparse.  I would rather pay a higher price and get a better pizza.  I also got  16 piece box of boneless chicken too.  That was pretty horrible -- just dry pieces of breast meat breaded and fried.  Very dry and even though the breading was seasoned, it still was crummy tasting.  I think it would have been better with batter instead of breading.  Oh well, you get what you pay for.  These days, all pizza is not worth the money.  For approximately the same price, you can get a full meal at other restaurants.  The only saving grace to pizza is that it is finger and convenience food. But that is about it.",2,0,1,"HRFJlSAP_EBU_MpPPmpUDQ","v2WrKPkRI1TikXDKAi8VFw"
"pcPoTZpT-roch8287YaYcA",1,"2014-04-29 00:00:00","Stay away from here! With all the pizza options saturating our area do yourself a favor and go anywhere else but here. I am a pizza lover and a sucker for a good deal so I convinced myself to get a carryout order from this Dominos. I arrived after the pizza tracker said my order is ready and I guess my fair skin has  turned my invisible because I seriously stood there in front of the counter for 6 minutes without being acknowledged. I know 6 min doesn't seem like a long time but it is. The girl who was pasting labels on boxes never once looked up at me. Weird. A man was on bench next to me waiting for his order and told me he was ignored for a while also. I understand they are busy and I could see everyone working but then 3 different employees walked right by me. Finally I said \"Hello?\" and a man came up to me and asked me to give him a minute, adorable! He then gave me my order. Time: 13 minutes after I arrived. The pizza was cold and the sauce I paid extra for was missing. Waste of money but even more so, my time!  I will never order from here again...and my thighs will thank me for this anyway.",1,1,0,"HRFJlSAP_EBU_MpPPmpUDQ","jOu_vAZIT8VjiIYxCwPTow"
"Qw6xzWB41ma-j0BXkLPzuQ",1,"2013-05-20 00:00:00","Worse experience ever. Doesn't even deserve one star.

For some reason I was craving pizza, and since dominos is closest I decided to just go there and pick up a pizza.

All I ordered was two small one topping pizzas and pizza bites. Well I was there for over 40 minutes waiting. I saw that the guy had forgot to put in the order which contributed to the long wait, but he didn't care.

When I finally got my order, the pizza was cold, and I was pissed off from waiting for so long. When I brought this to his attention he just said \"sorry\" and walked away.

Maybe if the pizza was decent, I would have been semi-appeased about the situation. But it wasn't, and I wasn't.

In the future, get your pizza from somewhere else, because this place was awful.",1,1,0,"HRFJlSAP_EBU_MpPPmpUDQ","xiI5xCJhNLXUY1_8Y-Ehew"
"QZilXA0Vm_8jMPpy5Cv3Hw",1,"2016-09-02 00:00:00","Apparently they were pissed at me about a customer service issue during a previous order... They didn't bother to cut the pizza, there was way too much cheese, and it was cold. Tried to speak to the manager... And the manager 1) yelled at me 2) told me he didn't care. 3) had to run outside and smoke a cigarette and talk on his cell phone... Definitely disappointed once again and won't be bothered by giving the store on Warner and Arizona Ave my business again. Not to mention when I called to place my order the manager stated \"Oh you're the one that complained about us to corporate\"..... Ha! Great customer service guys! Obviously things can't be fixed at a store level... In my opinion the company needs to hire mystery shoppers to see just how horrible this store is!",1,1,0,"HRFJlSAP_EBU_MpPPmpUDQ","zncRcp5FQOoKBGZDIufifA"
